nNMCPBC	2	15
   1	1.250000000000e-02	3.400000000000e+00	7.300000000000e-01	8.890000000000e-01	4.600000000000e-02	5.000000000000e-02	5.624296962880e+00	1.778000000000e-03	2.000000000000e-01	
   2	1.750000000000e-02	4.500000000000e+00	6.900000000000e-01	9.210000000000e-01	3.100000000000e-02	3.000000000000e-02	3.257328990228e+00	1.842000000000e-03	2.000000000000e-01	
   3	2.500000000000e-02	6.100000000000e+00	6.600000000000e-01	9.380000000000e-01	1.800000000000e-02	1.700000000000e-02	1.812366737740e+00	1.876000000000e-03	2.000000000000e-01	
   4	3.500000000000e-02	8.000000000000e+00	6.200000000000e-01	9.620000000000e-01	1.600000000000e-02	1.200000000000e-02	1.247401247401e+00	1.924000000000e-03	2.000000000000e-01	
   5	4.500000000000e-02	9.800000000000e+00	5.900000000000e-01	9.820000000000e-01	1.700000000000e-02	1.200000000000e-02	1.221995926680e+00	1.964000000000e-03	2.000000000000e-01	
   6	5.500000000000e-02	1.160000000000e+01	5.700000000000e-01	1.014000000000e+00	1.700000000000e-02	1.100000000000e-02	1.084812623274e+00	2.028000000000e-03	2.000000000000e-01	
   7	7.000000000000e-02	1.390000000000e+01	5.400000000000e-01	1.028000000000e+00	1.300000000000e-02	1.100000000000e-02	1.070038910506e+00	2.056000000000e-03	2.000000000000e-01	
   8	9.000000000000e-02	1.690000000000e+01	5.100000000000e-01	1.010000000000e+00	1.400000000000e-02	1.000000000000e-02	9.900990099010e-01	2.020000000000e-03	2.000000000000e-01	
   9	1.250000000000e-01	2.140000000000e+01	4.700000000000e-01	1.014000000000e+00	1.100000000000e-02	8.000000000000e-03	7.889546351085e-01	2.028000000000e-03	2.000000000000e-01	
  10	1.750000000000e-01	2.750000000000e+01	4.300000000000e-01	1.021000000000e+00	1.300000000000e-02	1.000000000000e-02	9.794319294809e-01	2.042000000000e-03	2.000000000000e-01	
  11	2.500000000000e-01	3.550000000000e+01	3.900000000000e-01	9.960000000000e-01	1.200000000000e-02	1.000000000000e-02	1.004016064257e+00	1.992000000000e-03	2.000000000000e-01	
  12	3.500000000000e-01	4.530000000000e+01	3.500000000000e-01	9.730000000000e-01	2.100000000000e-02	1.500000000000e-02	1.541623843782e+00	1.946000000000e-03	2.000000000000e-01	
  13	4.500000000000e-01	5.360000000000e+01	3.200000000000e-01	9.700000000000e-01	3.600000000000e-02	2.400000000000e-02	2.474226804124e+00	1.940000000000e-03	2.000000000000e-01	
  14	5.500000000000e-01	6.000000000000e+01	3.000000000000e-01	8.940000000000e-01	5.700000000000e-02	4.100000000000e-02	4.586129753915e+00	1.788000000000e-03	2.000000000000e-01	
  15	7.000000000000e-01	6.610000000000e+01	2.600000000000e-01	8.100000000000e-01	6.900000000000e-02	8.800000000000e-02	1.086419753086e+01	1.620000000000e-03	2.000000000000e-01	
