   1	1.250000000000e-02	3.400000000000e+00	7.300000000000e-01	9.240000000000e-01	2.100000000000e-02	3.600000000000e-02	3.896103896104e+00	1.848000000000e-03	2.000000000000e-01	
   2	1.750000000000e-02	4.500000000000e+00	7.000000000000e-01	9.650000000000e-01	1.700000000000e-02	2.000000000000e-02	2.072538860104e+00	1.930000000000e-03	2.000000000000e-01	
   3	2.500000000000e-02	6.100000000000e+00	6.600000000000e-01	9.510000000000e-01	1.100000000000e-02	1.400000000000e-02	1.472134595163e+00	1.902000000000e-03	2.000000000000e-01	
   4	3.500000000000e-02	8.100000000000e+00	6.300000000000e-01	9.770000000000e-01	1.100000000000e-02	1.400000000000e-02	1.432958034800e+00	1.954000000000e-03	2.000000000000e-01	
   5	4.500000000000e-02	1.000000000000e+01	6.000000000000e-01	9.730000000000e-01	1.100000000000e-02	1.300000000000e-02	1.336073997945e+00	1.946000000000e-03	2.000000000000e-01	
   6	5.500000000000e-02	1.180000000000e+01	5.800000000000e-01	9.990000000000e-01	1.100000000000e-02	1.400000000000e-02	1.401401401401e+00	1.998000000000e-03	2.000000000000e-01	
   7	7.000000000000e-02	1.410000000000e+01	5.500000000000e-01	1.010000000000e+00	9.000000000000e-03	1.000000000000e-02	9.900990099010e-01	2.020000000000e-03	2.000000000000e-01	
   8	9.000000000000e-02	1.710000000000e+01	5.200000000000e-01	9.810000000000e-01	9.000000000000e-03	1.100000000000e-02	1.121304791030e+00	1.962000000000e-03	2.000000000000e-01	
   9	1.250000000000e-01	2.170000000000e+01	4.800000000000e-01	1.019000000000e+00	7.000000000000e-03	9.000000000000e-03	8.832188420020e-01	2.038000000000e-03	2.000000000000e-01	
  10	1.750000000000e-01	2.780000000000e+01	4.300000000000e-01	9.970000000000e-01	9.000000000000e-03	1.000000000000e-02	1.003009027081e+00	1.994000000000e-03	2.000000000000e-01	
  11	2.500000000000e-01	3.570000000000e+01	3.900000000000e-01	1.001000000000e+00	9.000000000000e-03	1.000000000000e-02	9.990009990010e-01	2.002000000000e-03	2.000000000000e-01	
  12	3.500000000000e-01	4.540000000000e+01	3.500000000000e-01	9.900000000000e-01	1.400000000000e-02	1.500000000000e-02	1.515151515152e+00	1.980000000000e-03	2.000000000000e-01	
  13	4.500000000000e-01	5.360000000000e+01	3.200000000000e-01	9.310000000000e-01	2.200000000000e-02	2.600000000000e-02	2.792696025779e+00	1.862000000000e-03	2.000000000000e-01	
  14	5.500000000000e-01	6.030000000000e+01	3.000000000000e-01	9.720000000000e-01	4.100000000000e-02	4.400000000000e-02	4.526748971193e+00	1.944000000000e-03	2.000000000000e-01	
  15	7.000000000000e-01	6.660000000000e+01	2.600000000000e-01	9.650000000000e-01	6.300000000000e-02	6.900000000000e-02	7.150259067358e+00	1.930000000000e-03	2.000000000000e-01	
