   1	1.250000000000e-02	3.400000000000e+00	7.300000000000e-01	1.014000000000e+00	1.300000000000e-02	2.000000000000e-02	1.972386587771e+00	2.028000000000e-03	2.000000000000e-01
   2	1.750000000000e-02	4.500000000000e+00	6.900000000000e-01	1.021000000000e+00	1.300000000000e-02	2.100000000000e-02	2.056807051910e+00	2.042000000000e-03	2.000000000000e-01
   3	2.500000000000e-02	6.000000000000e+00	6.600000000000e-01	1.019000000000e+00	9.000000000000e-03	9.000000000000e-03	8.832188420020e-01	2.038000000000e-03	2.000000000000e-01
   4	3.500000000000e-02	8.000000000000e+00	6.200000000000e-01	1.000000000000e+00	9.000000000000e-03	1.000000000000e-02	1.000000000000e+00	2.000000000000e-03	2.000000000000e-01
   5	4.500000000000e-02	9.800000000000e+00	5.900000000000e-01	1.010000000000e+00	1.000000000000e-02	1.300000000000e-02	1.287128712871e+00	2.020000000000e-03	2.000000000000e-01
   6	5.500000000000e-02	1.140000000000e+01	5.700000000000e-01	9.970000000000e-01	1.100000000000e-02	1.600000000000e-02	1.604814443330e+00	1.994000000000e-03	2.000000000000e-01
   7	7.000000000000e-02	1.380000000000e+01	5.400000000000e-01	1.002000000000e+00	8.000000000000e-03	1.000000000000e-02	9.980039920160e-01	2.004000000000e-03	2.000000000000e-01
   8	9.000000000000e-02	1.680000000000e+01	5.100000000000e-01	9.980000000000e-01	9.000000000000e-03	1.600000000000e-02	1.603206412826e+00	1.996000000000e-03	2.000000000000e-01
   9	1.250000000000e-01	2.140000000000e+01	4.700000000000e-01	9.930000000000e-01	7.000000000000e-03	8.000000000000e-03	8.056394763343e-01	1.986000000000e-03	2.000000000000e-01
  10	1.750000000000e-01	2.760000000000e+01	4.300000000000e-01	1.007000000000e+00	8.000000000000e-03	1.200000000000e-02	1.191658391261e+00	2.014000000000e-03	2.000000000000e-01
  11	2.500000000000e-01	3.550000000000e+01	3.900000000000e-01	1.001000000000e+00	8.000000000000e-03	1.000000000000e-02	9.990009990010e-01	2.002000000000e-03	2.000000000000e-01
  12	3.500000000000e-01	4.540000000000e+01	3.600000000000e-01	1.001000000000e+00	1.400000000000e-02	2.400000000000e-02	2.397602397602e+00	2.002000000000e-03	2.000000000000e-01
  13	4.500000000000e-01	5.390000000000e+01	3.300000000000e-01	9.850000000000e-01	2.300000000000e-02	2.900000000000e-02	2.944162436548e+00	1.970000000000e-03	2.000000000000e-01
  14	5.500000000000e-01	6.050000000000e+01	3.000000000000e-01	9.380000000000e-01	3.800000000000e-02	4.600000000000e-02	4.904051172708e+00	1.876000000000e-03	2.000000000000e-01
  15	7.000000000000e-01	6.670000000000e+01	2.600000000000e-01	9.970000000000e-01	6.100000000000e-02	8.200000000000e-02	8.224674022066e+00	1.994000000000e-03	2.000000000000e-01
