nNMCCALI	2	25
   1	8.500000000000e-03	8.000000000000e-01	5.700000000000e-01	8.560000000000e-01	8.000000000000e-03	2.200000000000e-02	2.570093457944e+00	6.848000000000e-03	8.000000000000e-01	
   2	1.130000000000e-02	1.100000000000e+00	5.900000000000e-01	8.820000000000e-01	9.000000000000e-03	1.700000000000e-02	1.927437641723e+00	7.056000000000e-03	8.000000000000e-01	
   3	1.380000000000e-02	1.200000000000e+00	5.300000000000e-01	9.080000000000e-01	9.000000000000e-03	1.300000000000e-02	1.431718061674e+00	7.264000000000e-03	8.000000000000e-01	
   4	1.630000000000e-02	1.400000000000e+00	5.200000000000e-01	9.110000000000e-01	1.000000000000e-02	1.000000000000e-02	1.097694840834e+00	7.288000000000e-03	8.000000000000e-01	
   5	1.880000000000e-02	1.600000000000e+00	5.200000000000e-01	9.620000000000e-01	1.000000000000e-02	8.000000000000e-03	8.316008316008e-01	7.696000000000e-03	8.000000000000e-01	
   6	2.250000000000e-02	1.800000000000e+00	4.900000000000e-01	9.390000000000e-01	7.000000000000e-03	6.000000000000e-03	6.389776357827e-01	7.512000000000e-03	8.000000000000e-01	
   7	2.750000000000e-02	2.000000000000e+00	4.400000000000e-01	9.370000000000e-01	8.000000000000e-03	4.000000000000e-03	4.268943436499e-01	7.496000000000e-03	8.000000000000e-01	
   8	3.250000000000e-02	2.200000000000e+00	4.100000000000e-01	9.650000000000e-01	9.000000000000e-03	3.000000000000e-03	3.108808290155e-01	7.720000000000e-03	8.000000000000e-01	
   9	3.750000000000e-02	2.300000000000e+00	3.700000000000e-01	9.810000000000e-01	9.000000000000e-03	2.000000000000e-03	2.038735983690e-01	7.848000000000e-03	8.000000000000e-01	
  10	4.250000000000e-02	2.400000000000e+00	3.400000000000e-01	9.750000000000e-01	1.000000000000e-02	2.000000000000e-03	2.051282051282e-01	7.800000000000e-03	8.000000000000e-01	
  11	4.750000000000e-02	2.600000000000e+00	3.300000000000e-01	9.670000000000e-01	1.000000000000e-02	2.000000000000e-03	2.068252326784e-01	7.736000000000e-03	8.000000000000e-01	
  12	5.250000000000e-02	2.700000000000e+00	3.100000000000e-01	1.012000000000e+00	1.100000000000e-02	2.000000000000e-03	1.976284584980e-01	8.096000000000e-03	8.000000000000e-01	
  13	5.750000000000e-02	2.800000000000e+00	2.900000000000e-01	1.013000000000e+00	1.100000000000e-02	2.000000000000e-03	1.974333662389e-01	8.104000000000e-03	8.000000000000e-01	
  14	6.500000000000e-02	3.000000000000e+00	2.800000000000e-01	1.006000000000e+00	8.000000000000e-03	2.000000000000e-03	1.988071570577e-01	8.048000000000e-03	8.000000000000e-01	
  15	7.500000000000e-02	3.300000000000e+00	2.700000000000e-01	1.008000000000e+00	9.000000000000e-03	2.000000000000e-03	1.984126984127e-01	8.064000000000e-03	8.000000000000e-01	
  16	8.500000000000e-02	3.600000000000e+00	2.600000000000e-01	1.012000000000e+00	1.000000000000e-02	2.000000000000e-03	1.976284584980e-01	8.096000000000e-03	8.000000000000e-01	
  17	9.500000000000e-02	3.900000000000e+00	2.500000000000e-01	1.010000000000e+00	1.100000000000e-02	2.000000000000e-03	1.980198019802e-01	8.080000000000e-03	8.000000000000e-01	
  18	1.130000000000e-01	4.300000000000e+00	2.300000000000e-01	1.020000000000e+00	8.000000000000e-03	2.000000000000e-03	1.960784313725e-01	8.160000000000e-03	8.000000000000e-01	
  19	1.380000000000e-01	5.100000000000e+00	2.200000000000e-01	1.017000000000e+00	1.000000000000e-02	2.000000000000e-03	1.966568338250e-01	8.136000000000e-03	8.000000000000e-01	
  20	1.750000000000e-01	6.200000000000e+00	2.200000000000e-01	1.018000000000e+00	9.000000000000e-03	2.000000000000e-03	1.964636542240e-01	8.144000000000e-03	8.000000000000e-01	
  21	2.250000000000e-01	7.700000000000e+00	2.100000000000e-01	1.017000000000e+00	1.300000000000e-02	2.000000000000e-03	1.966568338250e-01	8.136000000000e-03	8.000000000000e-01	
  22	2.750000000000e-01	9.100000000000e+00	2.000000000000e-01	9.980000000000e-01	1.600000000000e-02	2.000000000000e-03	2.004008016032e-01	7.984000000000e-03	8.000000000000e-01	
  23	3.500000000000e-01	1.100000000000e+01	1.900000000000e-01	9.830000000000e-01	1.700000000000e-02	2.000000000000e-03	2.034587995931e-01	7.864000000000e-03	8.000000000000e-01	
  24	4.500000000000e-01	1.400000000000e+01	1.800000000000e-01	9.880000000000e-01	2.800000000000e-02	2.000000000000e-03	2.024291497976e-01	7.904000000000e-03	8.000000000000e-01	
  25	6.000000000000e-01	1.700000000000e+01	1.700000000000e-01	9.660000000000e-01	3.800000000000e-02	4.000000000000e-03	4.140786749482e-01	7.728000000000e-03	8.000000000000e-01	
