nNMCCLI	2	25
   1	8.500000000000e-03	8.000000000000e-01	5.700000000000e-01	9.100000000000e-01	9.000000000000e-03	1.200000000000e-02	1.318681318681e+00	6.370000000000e-03	7.000000000000e-01	
   2	1.130000000000e-02	1.100000000000e+00	5.900000000000e-01	9.560000000000e-01	1.000000000000e-02	9.000000000000e-03	9.414225941423e-01	6.692000000000e-03	7.000000000000e-01	
   3	1.380000000000e-02	1.200000000000e+00	5.300000000000e-01	9.660000000000e-01	1.000000000000e-02	7.000000000000e-03	7.246376811594e-01	6.762000000000e-03	7.000000000000e-01	
   4	1.630000000000e-02	1.400000000000e+00	5.200000000000e-01	9.540000000000e-01	1.000000000000e-02	5.000000000000e-03	5.241090146751e-01	6.678000000000e-03	7.000000000000e-01	
   5	1.880000000000e-02	1.600000000000e+00	5.200000000000e-01	9.880000000000e-01	1.100000000000e-02	4.000000000000e-03	4.048582995951e-01	6.916000000000e-03	7.000000000000e-01	
   6	2.250000000000e-02	1.800000000000e+00	4.900000000000e-01	9.720000000000e-01	8.000000000000e-03	4.000000000000e-03	4.115226337449e-01	6.804000000000e-03	7.000000000000e-01	
   7	2.750000000000e-02	2.000000000000e+00	4.400000000000e-01	9.640000000000e-01	8.000000000000e-03	3.000000000000e-03	3.112033195021e-01	6.748000000000e-03	7.000000000000e-01	
   8	3.250000000000e-02	2.200000000000e+00	4.100000000000e-01	9.740000000000e-01	9.000000000000e-03	2.000000000000e-03	2.053388090349e-01	6.818000000000e-03	7.000000000000e-01	
   9	3.750000000000e-02	2.300000000000e+00	3.700000000000e-01	9.790000000000e-01	9.000000000000e-03	2.000000000000e-03	2.042900919305e-01	6.853000000000e-03	7.000000000000e-01	
  10	4.250000000000e-02	2.400000000000e+00	3.400000000000e-01	1.001000000000e+00	1.000000000000e-02	2.000000000000e-03	1.998001998002e-01	7.007000000000e-03	7.000000000000e-01	
  11	4.750000000000e-02	2.600000000000e+00	3.300000000000e-01	9.980000000000e-01	1.000000000000e-02	2.000000000000e-03	2.004008016032e-01	6.986000000000e-03	7.000000000000e-01	
  12	5.250000000000e-02	2.700000000000e+00	3.100000000000e-01	1.019000000000e+00	1.100000000000e-02	2.000000000000e-03	1.962708537782e-01	7.133000000000e-03	7.000000000000e-01	
  13	5.750000000000e-02	2.800000000000e+00	2.900000000000e-01	1.020000000000e+00	1.200000000000e-02	2.000000000000e-03	1.960784313725e-01	7.140000000000e-03	7.000000000000e-01	
  14	6.500000000000e-02	3.000000000000e+00	2.800000000000e-01	9.990000000000e-01	9.000000000000e-03	2.000000000000e-03	2.002002002002e-01	6.993000000000e-03	7.000000000000e-01	
  15	7.500000000000e-02	3.300000000000e+00	2.700000000000e-01	1.012000000000e+00	9.000000000000e-03	2.000000000000e-03	1.976284584980e-01	7.084000000000e-03	7.000000000000e-01	
  16	8.500000000000e-02	3.600000000000e+00	2.600000000000e-01	1.004000000000e+00	1.000000000000e-02	2.000000000000e-03	1.992031872510e-01	7.028000000000e-03	7.000000000000e-01	
  17	9.500000000000e-02	3.900000000000e+00	2.500000000000e-01	1.009000000000e+00	1.100000000000e-02	2.000000000000e-03	1.982160555005e-01	7.063000000000e-03	7.000000000000e-01	
  18	1.130000000000e-01	4.300000000000e+00	2.300000000000e-01	1.028000000000e+00	8.000000000000e-03	2.000000000000e-03	1.945525291829e-01	7.196000000000e-03	7.000000000000e-01	
  19	1.380000000000e-01	5.100000000000e+00	2.200000000000e-01	1.012000000000e+00	1.000000000000e-02	2.000000000000e-03	1.976284584980e-01	7.084000000000e-03	7.000000000000e-01	
  20	1.750000000000e-01	6.200000000000e+00	2.200000000000e-01	1.018000000000e+00	9.000000000000e-03	2.000000000000e-03	1.964636542240e-01	7.126000000000e-03	7.000000000000e-01	
  21	2.250000000000e-01	7.700000000000e+00	2.100000000000e-01	1.002000000000e+00	1.300000000000e-02	2.000000000000e-03	1.996007984032e-01	7.014000000000e-03	7.000000000000e-01	
  22	2.750000000000e-01	9.100000000000e+00	2.000000000000e-01	1.000000000000e+00	1.700000000000e-02	2.000000000000e-03	2.000000000000e-01	7.000000000000e-03	7.000000000000e-01	
  23	3.500000000000e-01	1.100000000000e+01	1.900000000000e-01	9.870000000000e-01	1.700000000000e-02	2.000000000000e-03	2.026342451874e-01	6.909000000000e-03	7.000000000000e-01	
  24	4.500000000000e-01	1.400000000000e+01	1.800000000000e-01	9.650000000000e-01	2.800000000000e-02	2.000000000000e-03	2.072538860104e-01	6.755000000000e-03	7.000000000000e-01	
  25	6.000000000000e-01	1.700000000000e+01	1.700000000000e-01	1.012000000000e+00	4.000000000000e-02	4.000000000000e-03	3.952569169960e-01	7.084000000000e-03	7.000000000000e-01	
