1.300000000000e-01	2.000000000000e+00	0.000000000000e+00	1.034000000000e+00	0.000000000000e+00	1.600000000000e-02	1.547388781431e+00	7.238000000000e-03	7.000000000000e-01	7.238000000000e-03	1.000000000000e+00
2.200000000000e-01	2.000000000000e+00	0.000000000000e+00	1.002000000000e+00	0.000000000000e+00	1.400000000000e-02	1.397205588822e+00	7.014000000000e-03	7.000000000000e-01	7.014000000000e-03	1.000000000000e+00
3.000000000000e-01	2.000000000000e+00	0.000000000000e+00	1.010000000000e+00	0.000000000000e+00	1.400000000000e-02	1.386138613861e+00	7.070000000000e-03	7.000000000000e-01	7.070000000000e-03	1.000000000000e+00
4.000000000000e-01	2.000000000000e+00	0.000000000000e+00	9.610000000000e-01	0.000000000000e+00	1.400000000000e-02	1.456815816857e+00	6.727000000000e-03	7.000000000000e-01	6.727000000000e-03	1.000000000000e+00
5.000000000000e-01	2.000000000000e+00	0.000000000000e+00	9.560000000000e-01	0.000000000000e+00	1.400000000000e-02	1.464435146444e+00	6.692000000000e-03	7.000000000000e-01	6.692000000000e-03	1.000000000000e+00
2.200000000000e-01	5.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.500000000000e-02	1.500000000000e+00	7.000000000000e-03	7.000000000000e-01	7.000000000000e-03	1.000000000000e+00
3.000000000000e-01	5.000000000000e+00	0.000000000000e+00	9.930000000000e-01	0.000000000000e+00	1.500000000000e-02	1.510574018127e+00	6.951000000000e-03	7.000000000000e-01	6.951000000000e-03	1.000000000000e+00
4.000000000000e-01	5.000000000000e+00	0.000000000000e+00	9.740000000000e-01	0.000000000000e+00	1.000000000000e-02	1.026694045175e+00	6.818000000000e-03	7.000000000000e-01	6.818000000000e-03	1.000000000000e+00
5.000000000000e-01	5.000000000000e+00	0.000000000000e+00	9.610000000000e-01	0.000000000000e+00	1.000000000000e-02	1.040582726327e+00	6.727000000000e-03	7.000000000000e-01	6.727000000000e-03	1.000000000000e+00
6.000000000000e-01	5.000000000000e+00	0.000000000000e+00	9.410000000000e-01	0.000000000000e+00	1.000000000000e-02	1.062699256111e+00	6.587000000000e-03	7.000000000000e-01	6.587000000000e-03	1.000000000000e+00
7.000000000000e-01	5.000000000000e+00	0.000000000000e+00	9.110000000000e-01	0.000000000000e+00	1.000000000000e-02	1.097694840834e+00	6.377000000000e-03	7.000000000000e-01	6.377000000000e-03	1.000000000000e+00
4.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.600000000000e-01	0.000000000000e+00	1.300000000000e-02	1.354166666667e+00	6.720000000000e-03	7.000000000000e-01	6.720000000000e-03	1.000000000000e+00
5.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.430000000000e-01	0.000000000000e+00	1.800000000000e-02	1.908801696713e+00	6.601000000000e-03	7.000000000000e-01	6.601000000000e-03	1.000000000000e+00
6.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.210000000000e-01	0.000000000000e+00	1.300000000000e-02	1.411509229099e+00	6.447000000000e-03	7.000000000000e-01	6.447000000000e-03	1.000000000000e+00
7.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.320000000000e-01	0.000000000000e+00	1.800000000000e-02	1.931330472103e+00	6.524000000000e-03	7.000000000000e-01	6.524000000000e-03	1.000000000000e+00
8.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.620000000000e-01	0.000000000000e+00	1.800000000000e-02	1.871101871102e+00	6.734000000000e-03	7.000000000000e-01	6.734000000000e-03	1.000000000000e+00
6.000000000000e-01	1.500000000000e+01	0.000000000000e+00	9.010000000000e-01	0.000000000000e+00	1.500000000000e-02	1.664816870144e+00	6.307000000000e-03	7.000000000000e-01	6.307000000000e-03	1.000000000000e+00
