   1	3.100000000000e-02	4.400000000000e+00	0.000000000000e+00	9.400000000000e-01	2.600000000000e-02	2.300000000000e-02	2.446808510638e+00	8.460000000000e-03	9.000000000000e-01
   2	5.000000000000e-02	8.400000000000e+00	0.000000000000e+00	9.630000000000e-01	2.100000000000e-02	2.000000000000e-02	2.076843198339e+00	8.667000000000e-03	9.000000000000e-01
   3	7.900000000000e-02	1.350000000000e+01	0.000000000000e+00	9.970000000000e-01	1.700000000000e-02	1.900000000000e-02	1.905717151454e+00	8.973000000000e-03	9.000000000000e-01
   4	1.230000000000e-01	1.790000000000e+01	0.000000000000e+00	1.042000000000e+00	1.900000000000e-02	1.900000000000e-02	1.823416506718e+00	9.378000000000e-03	9.000000000000e-01
   5	1.730000000000e-01	2.110000000000e+01	0.000000000000e+00	1.018000000000e+00	2.300000000000e-02	1.900000000000e-02	1.866404715128e+00	9.162000000000e-03	9.000000000000e-01
   6	2.440000000000e-01	2.440000000000e+01	0.000000000000e+00	1.038000000000e+00	2.100000000000e-02	2.000000000000e-02	1.926782273603e+00	9.342000000000e-03	9.000000000000e-01
   7	3.420000000000e-01	2.950000000000e+01	0.000000000000e+00	9.450000000000e-01	2.900000000000e-02	1.800000000000e-02	1.904761904762e+00	8.505000000000e-03	9.000000000000e-01
   8	4.430000000000e-01	3.400000000000e+01	0.000000000000e+00	9.570000000000e-01	4.600000000000e-02	1.900000000000e-02	1.985370950888e+00	8.613000000000e-03	9.000000000000e-01
   9	5.730000000000e-01	4.040000000000e+01	0.000000000000e+00	8.970000000000e-01	6.100000000000e-02	1.800000000000e-02	2.006688963211e+00	8.073000000000e-03	9.000000000000e-01
  10	3.100000000000e-02	4.500000000000e+00	0.000000000000e+00	9.300000000000e-01	2.500000000000e-02	2.200000000000e-02	2.365591397849e+00	0.000000000000e+00	0.000000000000e+00
  11	5.000000000000e-02	8.500000000000e+00	0.000000000000e+00	9.550000000000e-01	2.000000000000e-02	1.900000000000e-02	1.989528795812e+00	0.000000000000e+00	0.000000000000e+00
  12	7.900000000000e-02	1.360000000000e+01	0.000000000000e+00	9.960000000000e-01	1.600000000000e-02	1.800000000000e-02	1.807228915663e+00	0.000000000000e+00	0.000000000000e+00
  13	1.230000000000e-01	1.810000000000e+01	0.000000000000e+00	1.047000000000e+00	1.900000000000e-02	1.900000000000e-02	1.814708691500e+00	0.000000000000e+00	0.000000000000e+00
  14	1.730000000000e-01	2.130000000000e+01	0.000000000000e+00	1.021000000000e+00	2.200000000000e-02	1.800000000000e-02	1.762977473066e+00	0.000000000000e+00	0.000000000000e+00
  15	2.440000000000e-01	2.470000000000e+01	0.000000000000e+00	1.037000000000e+00	2.100000000000e-02	1.900000000000e-02	1.832208293153e+00	0.000000000000e+00	0.000000000000e+00
  16	3.420000000000e-01	3.000000000000e+01	0.000000000000e+00	9.450000000000e-01	2.900000000000e-02	1.700000000000e-02	1.798941798942e+00	0.000000000000e+00	0.000000000000e+00
  17	4.430000000000e-01	3.440000000000e+01	0.000000000000e+00	9.570000000000e-01	4.500000000000e-02	1.800000000000e-02	1.880877742947e+00	0.000000000000e+00	0.000000000000e+00
  18	5.630000000000e-01	4.040000000000e+01	0.000000000000e+00	9.100000000000e-01	9.600000000000e-02	1.700000000000e-02	1.868131868132e+00	0.000000000000e+00	0.000000000000e+00
  19	1.500000000000e-02	4.500000000000e+00	0.000000000000e+00	8.570000000000e-01	2.200000000000e-02	2.300000000000e-02	2.683780630105e+00	0.000000000000e+00	0.000000000000e+00
  20	3.100000000000e-02	3.300000000000e+00	0.000000000000e+00	9.630000000000e-01	1.300000000000e-02	1.800000000000e-02	1.869158878505e+00	0.000000000000e+00	0.000000000000e+00
  21	5.000000000000e-02	6.400000000000e+00	0.000000000000e+00	1.005000000000e+00	1.200000000000e-02	1.300000000000e-02	1.293532338308e+00	0.000000000000e+00	0.000000000000e+00
  22	7.900000000000e-02	8.500000000000e+00	0.000000000000e+00	1.011000000000e+00	1.100000000000e-02	1.100000000000e-02	1.088031651830e+00	0.000000000000e+00	0.000000000000e+00
  23	1.230000000000e-01	1.100000000000e+01	0.000000000000e+00	1.041000000000e+00	1.600000000000e-02	1.000000000000e-02	9.606147934678e-01	0.000000000000e+00	0.000000000000e+00
  24	1.730000000000e-01	1.610000000000e+01	0.000000000000e+00	1.031000000000e+00	1.200000000000e-02	1.100000000000e-02	1.066925315228e+00	0.000000000000e+00	0.000000000000e+00
  25	2.430000000000e-01	1.930000000000e+01	0.000000000000e+00	1.018000000000e+00	1.400000000000e-02	1.000000000000e-02	9.823182711198e-01	0.000000000000e+00	0.000000000000e+00
  26	3.430000000000e-01	2.580000000000e+01	0.000000000000e+00	9.620000000000e-01	2.100000000000e-02	1.100000000000e-02	1.143451143451e+00	0.000000000000e+00	0.000000000000e+00
  27	4.440000000000e-01	3.600000000000e+01	0.000000000000e+00	9.590000000000e-01	3.400000000000e-02	1.300000000000e-02	1.355578727842e+00	0.000000000000e+00	0.000000000000e+00
  28	6.120000000000e-01	4.640000000000e+01	0.000000000000e+00	9.180000000000e-01	4.300000000000e-02	1.300000000000e-02	1.416122004357e+00	0.000000000000e+00	0.000000000000e+00
