nEMCCAD	2	20
   1	3.500000000000e-03	5.200000000000e-01	0.000000000000e+00	7.100000000000e-01	4.000000000000e-02	6.000000000000e-02	8.450704225352e+00	4.970000000000e-02	7.000000000000e+00	
   2	5.000000000000e-03	6.600000000000e-01	0.000000000000e+00	7.700000000000e-01	3.000000000000e-02	6.000000000000e-02	7.792207792208e+00	5.390000000000e-02	7.000000000000e+00	
   3	7.500000000000e-03	7.900000000000e-01	0.000000000000e+00	8.000000000000e-01	3.000000000000e-02	5.000000000000e-02	6.250000000000e+00	5.600000000000e-02	7.000000000000e+00	
   4	1.050000000000e-02	9.600000000000e-01	0.000000000000e+00	8.200000000000e-01	3.000000000000e-02	5.000000000000e-02	6.097560975610e+00	5.740000000000e-02	7.000000000000e+00	
   5	1.500000000000e-02	1.100000000000e+00	0.000000000000e+00	8.300000000000e-01	2.000000000000e-02	4.000000000000e-02	4.819277108434e+00	5.810000000000e-02	7.000000000000e+00	
   6	2.400000000000e-02	1.160000000000e+00	0.000000000000e+00	8.800000000000e-01	2.000000000000e-02	4.000000000000e-02	4.545454545455e+00	6.160000000000e-02	7.000000000000e+00	
   7	4.000000000000e-02	1.490000000000e+00	0.000000000000e+00	9.500000000000e-01	3.000000000000e-02	5.000000000000e-02	5.263157894737e+00	6.650000000000e-02	7.000000000000e+00	
   8	6.000000000000e-02	1.710000000000e+00	0.000000000000e+00	1.080000000000e+00	4.000000000000e-02	5.000000000000e-02	4.629629629630e+00	7.560000000000e-02	7.000000000000e+00	
   9	9.000000000000e-02	2.290000000000e+00	0.000000000000e+00	9.800000000000e-01	4.000000000000e-02	5.000000000000e-02	5.102040816327e+00	6.860000000000e-02	7.000000000000e+00	
  10	9.000000000000e-03	3.500000000000e-01	0.000000000000e+00	8.500000000000e-01	5.000000000000e-02	6.000000000000e-02	7.058823529412e+00	5.950000000000e-02	7.000000000000e+00	
  11	1.700000000000e-02	5.000000000000e-01	0.000000000000e+00	8.700000000000e-01	3.000000000000e-02	4.000000000000e-02	4.597701149425e+00	6.090000000000e-02	7.000000000000e+00	
  12	1.600000000000e-02	7.000000000000e-01	0.000000000000e+00	8.400000000000e-01	3.000000000000e-02	5.000000000000e-02	5.952380952381e+00	5.880000000000e-02	7.000000000000e+00	
  13	2.600000000000e-02	9.000000000000e-01	0.000000000000e+00	8.300000000000e-01	3.000000000000e-02	4.000000000000e-02	4.819277108434e+00	5.810000000000e-02	7.000000000000e+00	
  14	3.500000000000e-02	1.100000000000e+00	0.000000000000e+00	8.900000000000e-01	3.000000000000e-02	4.000000000000e-02	4.494382022472e+00	6.230000000000e-02	7.000000000000e+00	
  15	3.800000000000e-02	1.400000000000e+00	0.000000000000e+00	9.800000000000e-01	3.000000000000e-02	4.000000000000e-02	4.081632653061e+00	6.860000000000e-02	7.000000000000e+00	
  16	5.200000000000e-02	2.000000000000e+00	0.000000000000e+00	9.400000000000e-01	2.000000000000e-02	5.000000000000e-02	5.319148936170e+00	6.580000000000e-02	7.000000000000e+00	
  17	5.300000000000e-02	2.800000000000e+00	0.000000000000e+00	9.000000000000e-01	3.000000000000e-02	6.000000000000e-02	6.666666666667e+00	6.300000000000e-02	7.000000000000e+00	
  18	5.600000000000e-02	3.600000000000e+00	0.000000000000e+00	8.100000000000e-01	4.000000000000e-02	5.000000000000e-02	6.172839506173e+00	5.670000000000e-02	7.000000000000e+00	
  19	5.500000000000e-02	4.400000000000e+00	0.000000000000e+00	9.300000000000e-01	6.000000000000e-02	5.000000000000e-02	5.376344086022e+00	6.510000000000e-02	7.000000000000e+00	
  20	6.300000000000e-02	5.600000000000e+00	0.000000000000e+00	8.600000000000e-01	6.000000000000e-02	5.000000000000e-02	5.813953488372e+00	6.020000000000e-02	7.000000000000e+00	
