   1	1.300000000000e-03	4.100000000000e-01	5.500000000000e-02	5.900000000000e-01	2.000000000000e-02	5.000000000000e-02	8.474576271186e+00
   2	2.100000000000e-03	6.000000000000e-01	5.500000000000e-02	6.900000000000e-01	3.000000000000e-02	5.000000000000e-02	7.246376811594e+00
   3	3.500000000000e-03	8.600000000000e-01	5.500000000000e-02	7.900000000000e-01	3.000000000000e-02	5.000000000000e-02	6.329113924051e+00
   4	6.000000000000e-03	1.300000000000e+00	5.500000000000e-02	8.400000000000e-01	3.000000000000e-02	6.000000000000e-02	7.142857142857e+00
   5	9.800000000000e-03	2.100000000000e+00	5.500000000000e-02	8.600000000000e-01	4.000000000000e-02	6.000000000000e-02	6.976744186047e+00
   6	1.600000000000e-02	3.300000000000e+00	5.500000000000e-02	9.200000000000e-01	4.000000000000e-02	6.000000000000e-02	6.521739130435e+00
   7	2.700000000000e-02	5.200000000000e+00	5.500000000000e-02	1.040000000000e+00	5.000000000000e-02	7.000000000000e-02	6.730769230769e+00
   8	4.500000000000e-02	8.000000000000e+00	5.500000000000e-02	1.030000000000e+00	7.000000000000e-02	7.000000000000e-02	6.796116504854e+00
   9	7.400000000000e-02	1.200000000000e+01	5.500000000000e-02	1.020000000000e+00	8.000000000000e-02	7.000000000000e-02	6.862745098039e+00
  10	1.260000000000e-01	2.600000000000e+01	5.500000000000e-02	1.010000000000e+00	1.100000000000e-01	7.000000000000e-02	6.930693069307e+00
